Nusron Wahid: Prabowo Anggota Kehormatan GP Ansor Sejak 28 Tahun Lalu,"Jakarta - Ketua Dewan Pengarah Relawan Jagat Prabowo, Nusron Wahid mengatakan Bacapres Prabowo Subianto bukanlah sosok asing bagi Nahdlatul Ulama (NU). Nusron menyampaikan, Prabowo sudah menjadi anggota kehormatan Gerakan Pemuda (GP) Ansor sejak 28 tahun silam.Hal tersebut disampaikan Nusron saat menghadiri deklarasi relawan Jagat Prabowo di Jalan Kertanegara, Jakarta, Kamis (19/10/2023). Deklarasi itu turut dihadiri oleh Prabowo Subianto.""Kami sampai kan bahwa beliau bukan orang lain, dan bukan orang asing bagi NU dan anak muda NU, sebab beliau sudah menjadi anggota kehormatan Gerakan Pemuda (GP) Ansor sejak 28 tahun yang lalu,"" kata Nusron dalam sambutannya. Nusron menjelaskan kala itu tampuk kepemimpinan GP Ansor dipimpin oleh Habib Iqbal Assegaf. Sehingga, di mata GP Ansor, sosok Prabowo bukan lah orang asing.""Saat itu ketua umumnya adalah abangda kami, almarhum Habib Iqbal Assegaf, dan sekjennya adalah Pak Munawar Fuad, jadi waktu itu beliau hadir di acara Ansor dan dikasih anggota kehormatan, dan itu 28 tahun yang lalu, jadi beliau bukan orang lain dan bukan orang asing, tapi keluarga kita semua, keluarga pergerakan, keluarga sahabat, dan keluarga NU secara umum dan secara luas,"" jelasnya.Kepala Badan Pemenangan Pemilu (Bapilu) Golkar itu lantas mendoakan agar Prabowo menjadi Presiden pada 2024 mendatang sekaligus melanjutkan kepemimpinan Presiden Joko Widodo (Jokowi).""InsyaAllah, Allah memberkati dan menjadikan beliau Pak H Prabowo Subianto sebagai Presiden Indonesia periode 2024-2029 melanjutkan kepemimpinan daripada presiden Joko Widodo,"" ucapnya.Simak juga Video 'Muzani: Cawapres Prabowo Anak Muda dan Pengalaman di Pemerintahan':[Gambas:Video 20detik] (taa/isa)"
TPN Ganjar: Debat Jadi Pembuktian Kapasitas Kepemimpinan Para Capres,"Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud MD menyambut ajang debat calon presiden dan calon wakil presiden (capres-cawapres) yang akan digelar hari ini, Selasa (12/12/2023). Wakil Sekretaris TPN Ganjar-Mahfud, Sumantri Suwarno mengatakan, debat yang akan digelar sebanyak lima kali itu akan jadi pembuktian kapasitas seorang pemimpin. ""Ajang lima kali debat akan menjadi pembuktian kapasitas kepemimpinan dan track record yang dimiliki para calon,"" ujarnya dalam keterangan tertulis, Selasa. ""Karenanya TPN Ganjar Mahfud sangat optimis, pada akhirnya kapasitas, integritas, dan pengalaman Mas Ganjar dan Prof Mahfud akan menjadi pilihan paling logis bagi Indonesia,"" sambung Sumantri. Selain itu, Sumantri juga menanggapi hasil survei yang belakangan terlihat elektabilitas pasangan capres-cawapres nomor urut 3, Ganjar Pranowo dan Mahfud MD merosot. Ia menyebutkan, survei seperti termometer bagi tubuh yang mendeteksi tinggi-rendahnya suhu. ""Tetapi termometer tidak bisa serta merta menangkap mengapa suhu tubuh naik atau turun. Apakah suhu naik karena sakit atau karena baru saja mendapat suntikan vaksin,"" ucapnya. TPN Ganjar-Mahfud sendiri memiliki data survei dan monitoring dinamika opini publik. Menurut Sumantri, elektabilitas paslon saat ini kemungkinan disebabkan oleh intervensi, karena berbanding terbalik dengan temuan opini masyarakat yang menolak calon bermasalah secara etik. ""Bahwa kemudian ada hasil survei yang berbeda-beda, bisa saja karena ada situasi extraordinary di masyarakat karena intervensi yang terjadi dan mengemuka hari-hari ini,"" ucap dia. ""Atas situasi ini, TPN Ganjar Mahfud percaya bahwa masyarakat seiring waktu akan menemukan jalan terang dalam menentukan pilihan,"" imbuh Sumantri."
"Jejak Rosan Roeslani 3 Bulan Jabat Wamen BUMN, Mundur Saat Pimpin TKN Prabowo","Jakarta - Rosan Roeslani memutuskan untuk mundur dari jabatan Wakil Menteri BUMN usai terpilih jadi Ketua Tim Kemenangan Nasional (TKN) Prabowo-Gibran. Rosan ternyata baru 3 bulan menjabat sebagai Wamen BUMN.Rosan Roeslani diangkat sebagai Wamen BUMN pada Senin (17/7/2023) yang lalu. Saat itu, Rosan menggantikan Pahala Mansury yang digeser untuk menjadi Wakil Menteri Luar Negeri.Rosan pun dilantik bersamaan dengan Pahala Mansury. Bersamaan dengan Rosan, Ketum ProJo Budi Arie Setiadi juga dilantik menjadi Menteri Kominfo menggantikan Johnny G Plate yang terseret kasus korupsi. Rosan Roeslani MundurBaru 3 bulan menjabat, Rosan Roeslani memutuskan untuk mengundurkan diri. Dia mundur setelah terpilih menjadi Ketua Tim Kemenangan Nasional (TKN) Prabowo-Gibran.Pengumuman terpilihnya Rosan Roeslani ini disampaikan langsung oleh capres Prabowo Subianto. Prabowo mengumumkan Rosan Roeslani saat berpidato di Indonesia Arena, GBK, sebelum daftar ke KPU.""Yang saya hormati, bapak Rosan Roeslani, Ketua Tim Kampanye Nasional Koalisi Indonesia Maju,"" kata Prabowo di Indonesia Arena, Jakarta, Rabu (25/10/2023).Keputusan Rosan mundur ini juga dibenarkan oleh Koordinator Staf Khusus Presiden, Ari Dwipayana. Dia mengatakan Presiden Joko Widodo (Jokowi) telah mengabulkan surat pengunduran diri yang diajukan Rosan. Jokowi pun telah mengeluarkan Keputusan Presiden (Kepres) terkait pemberhentian Rosan per 25 Oktober 2023.""Presiden telah mengabulkan permohonan pengunduran diri Wamen BUMN, Rosan P. Roeslani. Wamen BUMN ini secara resmi diberhentikan dengan hormat melalui Keppres tertanggal 25 Oktober 2023,"" kata Ari kepada wartawan secara terpisah, Rabu (25/10).Ari mengatakan Rosan mengajukan pengunduran diri per tanggal 24 Oktober 2023. ""Sebelumnya, Rosan telah mengajukan permohonan pengunduran diri sebagai Wamen BUMN terhitung tanggal 24 Oktober 2023,"" ucapnya.Simak Video 'Prabowo Tunjuk Rosan Roeslani Jadi Ketua Tim Kampanye Nasional':[Gambas:Video 20detik] (maa/imk)"
Ganjar-Mahfud Ajak Istri Foto Salam Metal Bersama Usai Daftar di KPU,"Jakarta - Pasangan Ganjar Pranowo dan Mahfud Md resmi mendaftar sebagai bakal capres-cawapres 2024 ke KPU. Setelah mendaftar, Ganjar dan Mahfud mengajak istri masing-masing untuk berfoto bersama.Pantauan detikcom di kantor KPU, Menteng, Jakarta Pusat, Kamis (19/10/2023), Ganjar dan Mahfud selesai mendaftarkan diri ke KPU. Kemudian, mereka menyampaikan konferensi pers terlebih dulu.Ganjar mengatakan pihaknya akan meneruskan program baik yang telah dilakukan pemerintah saat ini. Selain itu, untuk program yang kurang baik akan diperbaiki, serta akan meninggalkan yang tidak baik. ""Yang jelas kita ingin membangun Indonesia dengan lebih cepat dan kita ingin apa yang sudah dilakukan oleh pemerintah hari ini yang baik kita teruskan, yang kurang baik kita perbaiki, yang tidak baik kita tinggal,"" kata Ganjar.Ganjar lantas membeberkan isu besar yang akan dibawanya. Di antaranya, transisi energi, hilirisasi, kedaulatan pangan, hingga kemiskinan.""Dan tentu saja ada banyak isu mulai di transisi energi, hilirisasi yang mesti kita tuntaskan dan kemudian ada problem politik pangan yang mesti kita pegang kedaulatannya tapi di ujung sana ada fakir miskin, anak terlantar dan mereka yang harus punya akses lebih banyak untuk dilakukan,"" ujarnya.Usai konferensi pers, Ganjar dan Mahfud lantas mengajak istri masing-masing untuk berfoto bersama. Sedangkan, jajaran pengurus parpol pengusung berada di barisan belakang.Istri Ganjar, Siti Atiqoh berada di sisi kanan Ganjar, sementara istri Mahfud, Zaizatun Nihayati berada di sisi kiri Mahfud. Ganjar tampak merangkul istrinya, mereka berempat tampak berpose salam metal.Simak Video 'Ganjar-Mahfud Siap Atasi Kemiskinan dan Berantas Korupsi':[Gambas:Video 20detik] (amw/rfs)"
Title,Text
"TPS Buka Molor karena Jabodetabek Hujan Lebat, KPU: Boleh Tutup di Atas Jam 13.00","Komisi Pemilihan Umum (KPU) RI berpesan bahwa TPS yang hari ini tetap memberikan pelayanan kepada para pemilih, dan sekiranya sampai jam 13.00 masih banyak antrean di TPS, maka KPPS (Kelompok Penyelenggara Pemungutan Suara) wajib melayani pemilih yang sudah berada di TPS sampai seluruh pemilih terlayani dengan baik. Jam tutup TPS yang sedianya dijadwalkan pukul 13.00 waktu setempat boleh dimundurkan demi melayani pemilih. ""Prinsipnya, pemilih di TPS semuanya terlayani dalam menggunakan hak pilihnya. Pemilih yang berada di TPS semuanya terlayani. Jadi tidak masalah pemungutan suada dilakukan melewati jam 13.00. Pemilih yang berada di TPS ya,"" kata anggota KPU RI, Idham Holik, kepada Kompas.com, Rabu (14/2/2024). Sebagai informasi, akibat hujan deras yang mengguyur sejak semalam hingga pagi ini, beberapa TPS di Jabodetabek dilaporkan tergenang dan kebanjiran. Beberapa TPS terpaksa dibuka molor atau melewati waktu yang ditentukan pukul 07.00 waktu setempat. ""Kepada KPPS, yang melangsungkan pemungutan suara, mohon nanti dapat ditulis di formulir C-Kejadian Khusus,"" tambah Koordinator Divisi Teknis Penyelenggaraan Pemilu KPU RI itu. Ia juga menyebut bahwa pemilih yang terdampak banjir sehingga terlambat tiba di TPS lebih dari jam 13.00 masih bisa terlayani, dengan syarat KPPS setempat harus berkoordinasi dengan saksi peserta pemilu dan pengawas TPS. ""Berkenaan dengan hal tersebut, nanti KPPS bisa menyampaikan kepada pengawas TPS dan para saksi untuk diberitahu bahwa akan tetap memberikan pelayanan kepada para pemilih,"" ujar dia. Ia menyebutkan bahwa TPS yang terkendala akibat cuaca buruk pagi ini di Jabodetabek dapat mengajukan pemilu susulan seandainya situasi yang ada tidak memungkinkan untuk dilakukan pencoblosan hingga pukul TPS ditutup pada 13.00. ""Kalau sekiranya TPS tersebut, lokasi TPS tersebut tergenang air atau banjir, yang sekiranya diprediksi banjir tersebut baru surut dalam rentang waktu 4-5 jam ke depan, dan sekiranya melewati batas jam 13.00, atau tidak memungkinkan dilaksanakan pemungutan suara pada hari ini, maka bisa dilakukan pemungutan suara susulan,"" jelas Idham. Panitia Pemilihan Kecamatan (PPK) nantinya yang akan mengajukan usul secara resmi kepada KPU di tingkat kota/kabupaten untuk menggelar pemilu susulan. ""KPU kota/kabupaten men-SK-kan (membuat surat keputusan) pemungutan suara susulan,"" ujar Idham. Idham mengatakan, berkaitan dengan TPS yang terdampak akibat hujan lebat semalam, ada beberapa perlakuan yang bisa ditempuh. ""Yang pertama, apabila memang TPS-nya berada di area terbuka, maka jika memungkinkan sebaiknya pindahkan ke gedung yang sekiranya dipastikan aman, tidak terkena air hujan,"" kata Idham. ""Jika masih memungkinkan dipindahkan ke lokasi lainnya, dan terjangkau oleh pemilih, maka lakukanlah TPS relokasi,"" ungkapnya."
"PAN Dukung Prabowo Sejak 2014, Zulhas Jawab soal Kemungkinan Minta Jatah Menteri","Ketua Umum (Ketum) Partai Amanat Nasional (PAN) Zulkifli Hasan merespons soal apakah PAN akan meminta jatah menteri kepada calon presiden (capres) nomor urut 2 Prabowo Subianto atau tidak. Pasalnya, PAN sudah mendukung Prabowo sejak tahun 2014, ketika Ketua Umum Gerindra itu berpasangan dengan Hatta Rajasa. Dukungan PAN untuk Prabowo berlanjut di Pemilihan Presiden (Pilpres) 2019 dan Pilpres 2024. ""Oh iya ya, sudah lama juga perjuangannya ya,"" ujar Zulkifli Hasan saat ditemui di rumah Prabowo, Jalan Kertanegara, Jakarta Selatan, Rabu (20/3/2024). Pria yang karib disapa Zulhas ini lantas menegaskan bahwa penentuan menteri di kabinet adalah hak prerogatif presiden. Dia mengatakan, membebaskan Prabowo untuk menentukan berapa jumlah menteri bagi PAN. ""Terserah beliau, wong beliau presidennya kok,"" katanya. Saat ditanya soal harapan untuk jumlah menteri yang didapat PAN, Zulhas kembali mengingatkan soal hak prerogatif presiden. ""Hah? Ya haknya prerogatif presiden,"" ujar Zulhas. Untuk diketahui, partai pendukung Prabowo lainnya, yakni Golkar meminta jatah lima kursi menteri jika Prabowo ditetapkan sebagai Presiden kelak. Sementara itu, Komisi Pemilihan Umum (KPU) RI diketahui baru akan mengumumkan hasil Pemilu 2024 pada Rabu malam ini. Pengumuman tersebut termasuk hasil Pilpres dan Pileg 2024."
Kedipan Mata Prabowo Usai Ganjar Bilang Nggak Apa-apa Diinterupsi,"Jakarta - Capres nomor urut 2 Prabowo Subianto mengedipkan mata kanannya ke arah capres nomor urut 3 Ganjar Pranowo. Hal itu terjadi saat Ganjar menyatakan tak masalah diinterupsi saat memberi penjelasan.Momen kedipan mata Prabowo tersebut diawali tanya jawab Prabowo dengan Ganjar. Ganjar pun bicara soal perlunya peningkatan peralatan militer di laut dan udara.""Laut, mereka butuh sonar, Pak, mereka butuh sensor-sensor,"" ucapnya. Ganjar kemudian mengatakan angkatan udara perlu diperkuat. Dia menyindir pembelian pesawat bekas oleh Kementerian Pertahanan yang dipimpin Prabowo.Ganjar lalu bicara fokus penggunaan alutsista produksi dalam negeri. Ganjar mengungkit kerja sama proyek kapal selam PT PAL dengan Korea Selatan yang disebutnya dibatalkan Prabowo.""Kapal selam yang sudah dimulai dari PT PAL, yang kerja samanya kalau tidak salah Bapak batalkan dengan Korea Selatan. Tolong, Pak, kalau saya keliru,"" ucap Ganjar.Prabowo kemudian menginterupsi Ganjar sehingga diingatkan oleh moderator. Ganjar kemudian merespons dan mengaku tak masalah diinterupsi.""Pak Prabowo,"" ujar moderator.Prabowo mengedipkan mata ke Ganjar (dok. KPU)""Ini nggak apa-apa, kalau saya terima. Debat sebenarnya seperti ini, kalau boleh, tanya jawab langsung,"" ucapnya.Prabowo lalu terlihat mengedipkan mata kanannya sambil menoleh ke arah Ganjar. Ganjar pun kemudian mempersilakan Prabowo bicara.""Ya, karena sudah selesai, this stage is yours, Pak,"" ucap Ganjar.Simak Video 'Momen Ganjar Kecewa ke Prabowo gegara Tak Menjawab Pertanyaannya': [Gambas:Video 20detik] (haf/dhn)"
"Peneliti Litbang Kompas: Data ""Quick Count"" yang Masuk 75 Persen, Prabowo-Gibran Unggul di Jabar, Jateng, hingga Papua","Peneliti Litbang Kompas Yohan Wahyu menyampaikan hitung cepat sementara atau quick count berdasarkan data yang masuk 75 persen. Yohan mengatakan, pasangan calon presiden dan wakil presiden nomor 2 Prabowo Subianto-Gibran Rakabuming Raka unggul di mayoritas provinsi di Pulau Jawa seperti Jawa Barat (61,12 persen), Jawa Tengah (52,9 persen), Jawa Timur (65,47 persen). ""Misalnya, Jawa Barat ini Prabowo-Gibran 61,12 persen, sementara kalau kita lihat di Jawa Tengah diungguli juga 52,9 persen, sementara di Jawa Timur pasangan Prabowo-Gibran mampu menandingi 65,47 persen,"" kata Yohan dalam program Gaspol di Menara Kompas, Jakarta, Rabu (14/2/2024). Yohan mengatakan, Prabowo-Gibran juga unggul di Sumatera bagian Selatan dengan perolehan suara 70,75 persen. Kemudian di Kalimantan (55,87 persen), Sulawesi (66,52 persen), dan Papua (80,83 persen). ""Dan terakhir dari Nusa Tenggara ini 54,5 persen,"" ujarnya. Lebih lanjut, Yohan mengatakan, meski saat ini data yang masuk belum mencapai 100 persen, secara umum Prabowo-Gibran menguasai suara di wilayah Jawa, Sumatera bagian Selatan, Kalimantan, Sulawesi, dan Papua. Berdasarkan hal tersebut, kata dia, Litbang Kompas cukup berani menyatakan Pilpres 2024 berlangsung satu putaran saja. ""Kenapa Litbang Kompas cukup berani (pilpres satu putaran) karena meskipun 75 persen angka ini sudah ajeg,"" ucap dia. Sebagai informasi, Pasangan calon presiden-calon wakil presiden (capres-cawapres) nomor urut 02 Prabowo Subianto-Gibran Rakabuming Raka unggul 59,07 persen dalam hitung cepat (quick count) sementara Litbang Kompas, Rabu (14/2/2024). Kesimpulan itu didapat dari hitung cepat Litbang Kompas pada pukul 16.40 WIB. Sementara itu, pasangan nomor urut 1 Anies Baswedan-Muhaimin Iskandar mendapat 24,71 persen suara. Kemudian pasangan nomor urut 3 Ganjar Pranowo-Mahfud MD mendapatkan 16,22 persen suara. Perolehan suara tersebut diperoleh dari data penghitungan yang masuk sebesar 70,90 persen dari total 2.000 TPS sampel. Quick count Litbang Kompas dalam Pemilu 2024 menggunakan metodologi stratified random sampling dan memiliki margin of error sebesar 1 persen. Quick count ini dibiayai secara mandiri oleh Harian Kompas. Hasil quick count ini bukanlah hasil resmi. Komisi Pemilihan Umum (KPU) akan melakukan rekapitulasi suara secara berjenjang dari Kamis (15/2/ 2024) hingga Rabu (20/3/2024). Penetapan hasil Pemilu dilakukan paling lambat 3 hari setelah memperoleh surat pemberitahuan atau putusan dari Mahkamah Konstitusi (MK)."
"Prabowo Tak Beberkan Data soal MEF, Ganjar: Kalau Tak Siap, Jangan Berdebat","Calon presiden (capres) nomor urut 3 Ganjar Pranowo mengaku tidak mau menagih data pada capres nomor urut 2 Prabowo Subianto menyangkut minimum essential force (MEF) atau kekuatan pokok minimal Indonesia turun. Diketahui, dalam debat capres yang digelar pada Minggu (7/12/2024), Prabowo mengaku tidak punya cukup waktu untuk menjawab dan mengungkapkan data soal MEF tersebut dan menyatakan akan menjawabnya di waktu lain. Ganjar mengatakan, jika Prabowo tidak siap mengikuti debat, maka tidak perlu mengikuti agenda debat pemilihan presiden (Pilpres) yang digelar Komisi Pemilihan Umum (KPU) RI. ""Tidak perlu. Debatnya hari ini, kenapa mesti besok? Kalau memang tidak siap, jangan berdebat,"" ujar Ganjar dalam konferensi pers usai debat Pilpres ketiga di Istora, Senayan, Jakarta Pusat, Minggu. Ganjar lantas menyentil Prabowo dan menekankan jika Meneri Pertahanan (Menhan) itu siap berdebat maka seharusnya memiliki persiapan yang baik. Adapun mengenai waktu yang terbatas, menurut Ganjar, merupakan ujian yang paling baik bagi seseorang untuk menunjukkan kemampuannya. ""Itulah ujian yang paling bagus, maka kalau anda tidak perfom, jangan menantang pada ruang lain,"" kata Ganjar. Menurutnya, jika ingin menyampaikan jawaban di ruang yang lain maka Prabowo bisa melakukannya dalam rapat dengar pendapat (RDP) dengan DPR RI dalam kapasitasnya sebagai Menteri Pertahanan. ""Beliau akan berdebat nanti dengan DPR,"" ujar Ganjar. ""Dan publik akan melihat tapi dengan saya sudah cukup ada di sini, maka publik kita minta untuk menilai bahwasannya mengajak untuk membandingkan data dan beliau tidak sanggup,"" katanya lagi Sebelumnya, Prabowo dinilai tidak menjawab pertanyaan Ganjar mengenai MEF Indonesia yang menurun menjadi 65,49 persen dari target seharusnya 79 persen. Meski Prabowo menanggapi pertanyaan itu, Ganjar menilai bahwa pernyataannya tidak memberikan jawaban jelas. Prabowo kemudian berkilah dirinya tidak memiliki cukup waktu untuk menjawab pertanyaan yang dilontarkan Ganjar. ""Jadi begini, yang Bapak ungkapkan itu saya bisa bantah. Waktunya tidak cukup. Saya siap berjumpa dengan Bapak. Mari kita bahas. Satu per satu akan saya buktikan,"" kata Prabowo. ""Saya butuh hari ini, Pak,"" ujar Ganjar menimpali. ""Oh enggak bisa. Saya tidak dikasih waktu. Jadi Anda tidak fair. Anda minta saya kasih penjelasan yang begitu rumit tapi waktu saya terbatas,"" kata Prabowo."
Ketika Prabowo dan Anies Sempat Berdebat soal Data Kepemilikan Lahan Prabowo...,"Calon presiden (capres) nomor urut 1 Anies Baswedan dan capres nomor urut 2 Prabowo Subianto sempat berdebat soal data kepemilikan lahan Prabowo. Hal itu terjadi dalam debat capres kedua di Istora Senayan, Jakarta, Minggu (7/1/2024). Awalnya, moderator menanyakan pada Anies bagaimana mendapatkan akses dan pengembangan teknologi untuk memperkuat pertahanan Indonesia. Namun, Anies tak langsung menjawab pertanyaan itu, tapi mengklarifikasi data yang disampaikan soal kepemilikan lahan Prabowo. “Terima kasih, sebelum saya menjawab pertanyaan itu saya mengklarifikasi data yang meleset, maaf Pak Prabowo, angkanya terlalu kecil, bukan 320 hektar, tapi 340.000 hektar. saya klarifikasi,” ujar Anies. Jawaban Anies itu langsung mendapatkan sanggahan dari Prabowo. Dia menyebut bahwa data kepemilikan lahannya yang dipakai oleh Anies tidak valid. “Itu pun salah, itu pun salah. Mas Anies, jangan jiplak data yang salah,” kata Prabowo. Perdebatan itu lantas memicu keriuhan dari kedua kubu pendukung. Moderator pun sempat meminta pendukung untuk tenang. Sebelumnya, Anies juga mengkritik dana Kementerian Pertahanan (Kemenhan) sekitar Rp 700 triliun yang tidak optimal. Baginya, dana tersebut hanya digunakan untuk membeli alutsista bekas. Padahal, banyak tentara yang belum memiliki rumah. “Itu justru digunakan untuk membeli alat-alat, alutsista yang bekas di saat tentara kita lebih dari separo tidak memiliki rumah dinas. Sementara menterinya, punya, menurut Pak Jokowi, lebih dari 340 hektar tanah di republik ini. Ini harus diubah,” ujar Anies. Diketahui, debat capres kedua mengangkat tema tentang pertahanan dan keamanan, hubungan internasional dan globalisasi, serta geopolitik dan politik luar negeri."
